,hwu64_id,utterance,true_intent,scenario,dataset,predicted_intent,confidence
5015,15550,What is 3 times 7,qa:maths,qa,test,qa:maths,0.5552833080291748
5016,15574,ARE YOU SOLVE MY MATH ?,qa:maths,qa,test,qa:maths,0.7563966512680054
5017,15958,"Olly, answer the equation 8x7",qa:maths,qa,test,,0.0
5018,16012,What is 5 divided by 1,qa:maths,qa,train_nlu,qa:maths,1.0
5019,15725,Find me square root of forty nine,qa:maths,qa,valid,qa:maths,0.6022942662239075
5020,16738,I want to know the result of 20: 2,qa:maths,qa,test,qa:maths,0.6228647232055664
5021,16834,whats was the value of x if x+2 = 5,qa:maths,qa,valid,qa:maths,0.6854005455970764
5022,15493,4+5=9,qa:maths,qa,test,qa:maths,0.6587991714477539
5023,15941,What is 24 times 6?,qa:maths,qa,valid,qa:maths,0.7117539644241333
5024,16265,Solve this equation: 1+ 1.,qa:maths,qa,valid,qa:maths,0.6989242434501648
5025,15937,How do i get the answer to 2 plus 2?,qa:maths,qa,valid,general:explain,0.5032311081886292
5026,15932,what is 5 minus 1,qa:maths,qa,train_nlu,qa:maths,1.0
5027,15983,Whats 10 percent  off 40 dollars,qa:maths,qa,train_ms,qa:currency,0.5477868914604187
5028,15455,what is ___ +-x etc ____,qa:maths,qa,train_ms,qa:maths,0.5961611270904541
5029,17823,divide 76 in two parts,qa:maths,qa,test,,0.0
5030,16138,what is the square root of 36,qa:maths,qa,train_ms,qa:maths,0.5722486972808838
5031,15557,What is the square root of 9?,qa:maths,qa,valid,qa:maths,0.560585081577301
5032,17822,what is the square root of 34?,qa:maths,qa,test,qa:maths,0.5722486972808838
5033,17570,what is the square root of 97,qa:maths,qa,valid,qa:maths,0.54161137342453
5034,16477,Two by two is?,qa:maths,qa,train_nlu,qa:maths,1.0
5035,15915,[list name],qa:maths,qa,valid,lists:query,0.749315083026886
5036,16208,What is the answer to $12.95 minus $7.50?,qa:maths,qa,test,,0.0
5037,4586,I would like to receive updates about the stock market every day.,qa:stock,qa,test,qa:stock,0.6928519606590271
5038,16324,What is Apple's current stock price?,qa:stock,qa,valid,qa:stock,0.8829813599586487
5039,16645,Google IBM stock prices,qa:stock,qa,test,qa:stock,0.8852552771568298
5040,17439,find stock price for name,qa:stock,qa,train_ms,qa:stock,0.8603283762931824
5041,17574,Amazon stock price,qa:stock,qa,train_nlu,qa:stock,1.0
5042,17735,current stock price x,qa:stock,qa,test,qa:stock,0.863823652267456
5043,16290,What are the current stocks for Yahoo?,qa:stock,qa,train_ms,qa:stock,0.7904859781265259
5044,17141,Fill me in on stock symbol,qa:stock,qa,train_ms,qa:stock,0.8814019560813904
5045,5598,Send me the stock market updates for today.,qa:stock,qa,train_nlu,qa:stock,1.0
5046,17263,Refer the stock price of HDFC,qa:stock,qa,train_ms,qa:stock,0.8917580842971802
5047,17534,What is the closing price of axel company,qa:stock,qa,valid,qa:stock,0.4789462089538574
5048,17042,COULD YOU GIVE ME THE EXACT RATE FOR DOW NIFTY FUTURES.,qa:stock,qa,test,qa:currency,0.5897690653800964
5049,17926,What is the current stock price of Samsung?,qa:stock,qa,train_nlu,qa:stock,1.0
5050,18310,What is the stock for X company?,qa:stock,qa,valid,qa:stock,0.8027458786964417
5051,18197,Have stocks gone up or down today for Walmart,qa:stock,qa,test,qa:stock,0.7912358045578003
5052,16439,What's the closing price of Apple?,qa:stock,qa,valid,qa:stock,0.5313999652862549
5053,18114,"PDA, What are the stock prices",qa:stock,qa,valid,qa:stock,0.8665263056755066
5054,16302,What is the stock price for Lexmark?,qa:stock,qa,valid,qa:stock,0.8949382901191711
5055,17434,How much does the FB stock cost?,qa:stock,qa,valid,qa:stock,0.8489779233932495
5056,17868,what is apple's stock price,qa:stock,qa,valid,qa:stock,0.8976142406463623
5057,17753,ny stock,qa:stock,qa,test,qa:stock,0.6395503878593445
5058,16846,stock price for amazon,qa:stock,qa,test,qa:stock,0.8674465417861938
5059,17438,open stock price for name,qa:stock,qa,train_ms,qa:stock,0.8496178984642029
5060,17656,tell me stock price of...,qa:stock,qa,valid,qa:stock,0.9034458994865416
5061,17061,go to the NSDL and search for prices,qa:stock,qa,test,qa:stock,0.4469779431819916
5062,17572,Stock price for GSS Energy,qa:stock,qa,test,qa:stock,0.8970649242401123
5063,17053,What is the price of Starbuck's stock?,qa:stock,qa,train_nlu,qa:stock,1.0
5064,17190,stock price of goog,qa:stock,qa,train_nlu,qa:stock,1.0
5065,17673,How is the current stock price looking for Charmin?,qa:stock,qa,test,qa:stock,0.8369525074958801
5066,16847,stock price for sprint,qa:stock,qa,valid,qa:stock,0.8970649242401123
5067,18121,Stock price for GMB.,qa:stock,qa,test,qa:stock,0.8970649242401123
5068,17527,Please find out the share price of Microsoft in Nasdaq,qa:stock,qa,valid,qa:stock,0.5484188795089722
5069,17596,whats the current price of mcdonalds stock,qa:stock,qa,test,qa:stock,0.8435615301132202
5070,17213,How strong is the dollar compared to the Peso.,qa:stock,qa,train_nlu,qa:stock,1.0
5071,5253,What are the current stock prices for Google?,qa:stock,qa,train_nlu,qa:stock,1.0
5072,17540,let me know up and down in stock price of this company stock,qa:stock,qa,train_ms,qa:stock,0.8211162090301514
5073,17985,Show me the stock prices of Target today.,qa:stock,qa,train_nlu,qa:stock,1.0
5074,16666,I want to figure out the stock on microsoft,qa:stock,qa,test,qa:stock,0.8734511137008667
5075,18277,"Olly, give me the average 5 year stock price of home depot.",qa:stock,qa,train_ms,qa:stock,0.8231617212295532
5076,17598,when does iphone stock usually drop,qa:stock,qa,train_nlu,qa:stock,1.0
5077,17487,Give me the  opening stock price of Intel today,qa:stock,qa,train_nlu,qa:stock,1.0
5078,17907,HIGH STOCK PRICE,qa:stock,qa,train_nlu,qa:stock,1.0
5079,17488,Give me the  opening stock price of Infosys Technologies today,qa:stock,qa,train_ms,qa:stock,0.8434141278266907
5080,17254,Is Chase doing good?,qa:stock,qa,train_nlu,qa:stock,1.0
5081,17771,"Ok Google, how are stocks for Google",qa:stock,qa,train_nlu,qa:stock,1.0
5082,17209,What price Google up to?,qa:stock,qa,test,qa:stock,0.386016696691513
5083,18087,Tell me about price of stock for innova,qa:stock,qa,test,qa:stock,0.8721878528594971
5084,17431,What is Motorola going for today?,qa:stock,qa,train_nlu,qa:stock,1.0
5085,18328,PDA please check the recent trend in stocks,qa:stock,qa,valid,qa:stock,0.7236195206642151
5086,16887,I need the stock price for Amazon.,qa:stock,qa,train_ms,qa:stock,0.8664413094520569
5087,17258,what is the price of GOOGL today,qa:stock,qa,train_ms,qa:stock,0.5406214594841003
5088,16554,Look up stock prices for my mutual funds and 401k account.,qa:stock,qa,test,qa:stock,0.8315115571022034
5089,18073,Where is DELL standing in stock market right now?,qa:stock,qa,valid,qa:stock,0.7572146654129028
5090,16551,What are the stock prices of Target?,qa:stock,qa,train_nlu,qa:stock,1.0
5091,17525,Please find out the share price of IBM in Nasdaq,qa:stock,qa,valid,qa:stock,0.5484188795089722
5092,17535,Please indicate the opening price of fra stock,qa:stock,qa,test,qa:stock,0.8575944900512695
5093,16665,Can you list the stock on Sony,qa:stock,qa,train_nlu,qa:stock,1.0
5094,16460,What is the daily price of johnson and johnson stock,qa:stock,qa,valid,qa:stock,0.8955578804016113
5095,17533,What is the current price of jindel stock,qa:stock,qa,valid,qa:stock,0.9024969339370728
5096,17353,give the stock price details of Motorolla.,qa:stock,qa,train_nlu,qa:stock,1.0
5097,18179,I need to know the price of Amazon stock.,qa:stock,qa,train_ms,qa:stock,0.7930930256843567
5098,17070,"Olly, Whats the stock price of apple?",qa:stock,qa,train_nlu,qa:stock,1.0
5099,16325,What is the increase in stock value over the past week of Disney?,qa:stock,qa,test,qa:stock,0.7705014944076538
5100,18195,I need to know the stock prices for Walmart,qa:stock,qa,train_nlu,qa:stock,1.0
5101,17429,How is Disney stock today?,qa:stock,qa,train_nlu,qa:stock,1.0
5102,17252,What's the stock of Apple?,qa:stock,qa,train_nlu,qa:stock,1.0
5103,17078,PLEASE TELL ME WHEN I CAN BECOME RICH IF I INVESTED IN DOW STOCKS TODAY AND WHAT WILL BE THE RETURN AFTER 5 YEARS.,qa:stock,qa,train_ms,qa:stock,0.6416527032852173
5104,17045,fb stocks,qa:stock,qa,test,qa:stock,0.8182551264762878
5105,16912,Facebook current stock rate,qa:stock,qa,valid,qa:stock,0.7672395706176758
5106,18279,"Olly, give me yearly average stock price for the last 5 years on Amazon.",qa:stock,qa,train_nlu,qa:stock,1.0
5107,18085,What is a stock price of TATA,qa:stock,qa,train_nlu,qa:stock,1.0
5108,17440,detail for stock price,qa:stock,qa,test,qa:stock,0.8954548239707947
5109,17846,alexa AMDs current stock prices,qa:stock,qa,test,qa:stock,0.8505123257637024
5110,17225,show me share price of amazon.,qa:stock,qa,test,qa:stock,0.5211198329925537
5111,18030,is now a good time to sell some euros?,qa:stock,qa,train_ms,qa:currency,0.5220077037811279
5112,7742,stock exchange rates,qa:stock,qa,valid,qa:stock,0.7249897718429565
5113,16886,Stock price for Google.,qa:stock,qa,test,qa:stock,0.9075690507888794
5114,16442,What is AMZN worth?,qa:stock,qa,train_nlu,qa:stock,1.0
5115,17044,stocks fb,qa:stock,qa,train_ms,qa:stock,0.8182551264762878
5116,18018,Is Starbucks' stock up or down from last quarter?,qa:stock,qa,train_ms,qa:stock,0.7125862836837769
5117,17368,is warren buffet is investing in my listed stocks,qa:stock,qa,test,qa:stock,0.7522011995315552
5118,16711,what's the change in best buy stick.,qa:stock,qa,train_ms,iot:hue_lightchange,0.382755696773529
5119,18050,How have Megatel shares done last week?,qa:stock,qa,train_nlu,qa:stock,1.0
5120,18057,Did the price of Wal Mart stock go up or down?,qa:stock,qa,train_nlu,qa:stock,1.0
5121,17139,Google stock symbol,qa:stock,qa,valid,qa:stock,0.8839356303215027
5122,17251,How high is the S&P?,qa:stock,qa,test,,0.0
5123,17717,Give me the opening stock price of Sony,qa:stock,qa,test,qa:stock,0.8384962677955627
5124,17573,Google stock price,qa:stock,qa,valid,qa:stock,0.912177562713623
5125,17674,What is the current stock price for Hasbro?,qa:stock,qa,test,qa:stock,0.883722722530365
5126,17432,How much is FB worth?,qa:stock,qa,valid,social:query,0.392944186925888
5127,18051,What's the stock price for Tesco?,qa:stock,qa,train_nlu,qa:stock,1.0
5128,17037,Give me today's market trends for [company],qa:stock,qa,valid,social:query,0.2721838355064392
5129,18075,How much was airtel sold for sometime back?,qa:stock,qa,train_nlu,qa:stock,1.0
5130,15728,Tell me which stocks were the biggest gainers in stock market nasdaq today,qa:stock,qa,train_ms,qa:stock,0.7641297578811646
5131,17636,Give me the stock price of Intel,qa:stock,qa,train_ms,qa:stock,0.8378950357437134
5132,16963,what is googs current price,qa:stock,qa,valid,qa:stock,0.5142558217048645
5133,16555,What happened to the Dow Jones today?,qa:stock,qa,train_ms,general:quirky,0.6649147272109985
5134,17539,list stock price for this company stock,qa:stock,qa,train_nlu,qa:stock,1.0
5135,3308,What are some updates about the stock market.,qa:stock,qa,train_ms,qa:stock,0.7605206966400146
5136,17062,ask my adviser,qa:stock,qa,test,general:negate,0.6735895276069641
5137,14308,list upcoming events in newyork,recommendation:events,recommendation,train_nlu,recommendation:events,1.0
5138,14069,Can you find me a street fair in the neighborhood?,recommendation:events,recommendation,train_ms,transport:taxi,0.4111096858978271
5139,14350,list events around NY,recommendation:events,recommendation,valid,recommendation:events,0.8721348643302917
5140,14059,Are there any events going on at the library this week?,recommendation:events,recommendation,valid,recommendation:events,0.8730050921440125
5141,14407,Can you tell me if any events are planned in my area?,recommendation:events,recommendation,test,recommendation:events,0.8762115240097046
5142,14091,What can I do tonight in the city?,recommendation:events,recommendation,train_nlu,recommendation:events,1.0
5143,13921,Where is the food festival tonight,recommendation:events,recommendation,train_nlu,recommendation:events,1.0
5144,14275,I am bored can you find me something to do near me,recommendation:events,recommendation,test,play:music,0.5175280570983887
5145,13828,Find events near by,recommendation:events,recommendation,train_nlu,recommendation:events,1.0
5146,13905,What's going on tonight in Sacramento,recommendation:events,recommendation,train_ms,recommendation:events,0.6434626579284668
5147,14164,Any festivals in town at this time or in the coming week?,recommendation:events,recommendation,test,datetime:query,0.6940097808837891
5148,14144,What should I do in San Diego?,recommendation:events,recommendation,train_ms,transport:traffic,0.2800290882587433
5149,13906,Show me concerts in Sacramento,recommendation:events,recommendation,train_ms,alarm:set,0.3748776018619537
5150,14290,Is there any interesting event nearby me?,recommendation:events,recommendation,valid,recommendation:events,0.8203360438346863
5151,14190,What can I do for fun under $20 around me?,recommendation:events,recommendation,test,recommendation:events,0.4277758598327636
5152,14014,what are some local events.,recommendation:events,recommendation,test,recommendation:events,0.8748469948768616
5153,14336,What's going on,recommendation:events,recommendation,train_ms,news:query,0.5542170405387878
5154,14177,Anything good happening this weekend in the area?,recommendation:events,recommendation,train_ms,recommendation:events,0.677717924118042
5155,14061,What's the next event at the library?,recommendation:events,recommendation,valid,recommendation:events,0.7831317782402039
5156,14375,find events in local area,recommendation:events,recommendation,train_ms,recommendation:events,0.8871439695358276
5157,9584,Show me more information about this event.,recommendation:events,recommendation,train_nlu,recommendation:events,1.0
5158,14272,Tell me all events for today in my city,recommendation:events,recommendation,train_nlu,recommendation:events,1.0
5159,10160,What events are happening in Seattle this weekend?,recommendation:events,recommendation,valid,recommendation:events,0.888084352016449
5160,14032,Any events this weekend in Pondichery?,recommendation:events,recommendation,train_nlu,recommendation:events,1.0
5161,9810,are there any events coming up,recommendation:events,recommendation,train_ms,recommendation:events,0.7985411286354065
5162,14104,Are there any crafts fairs happening in this area?,recommendation:events,recommendation,valid,recommendation:events,0.7358999848365784
5163,14307,show local events near me,recommendation:events,recommendation,valid,recommendation:events,0.8784668445587158
5164,14379,football matches in newyork,recommendation:events,recommendation,valid,datetime:convert,0.300808697938919
5165,14309,Show current local events,recommendation:events,recommendation,valid,recommendation:events,0.8523305058479309
5166,14117,What to do today in Biloxi,recommendation:events,recommendation,train_nlu,recommendation:events,1.0
5167,14360,list ongoing events near me,recommendation:events,recommendation,train_nlu,recommendation:events,1.0
5168,13975,tell me all local events,recommendation:events,recommendation,valid,recommendation:events,0.8754429221153259
5169,14253,Are there any events going on in Milan?,recommendation:events,recommendation,valid,recommendation:events,0.8929390907287598
5170,14141,Olly what activities are taking place in my area,recommendation:events,recommendation,test,recommendation:locations,0.6551840305328369
5171,14378,are there any cultural activities happening in newyork,recommendation:events,recommendation,test,recommendation:events,0.5772542357444763
5172,14139,Are there any concerts this week?,recommendation:events,recommendation,test,calendar:query,0.477401852607727
5173,7573,Current Events,recommendation:events,recommendation,train_ms,recommendation:events,0.8441116213798523
5174,14306,show lates events around newyork,recommendation:events,recommendation,valid,recommendation:events,0.8051859736442566
5175,13874,What exhibits or shows are scheduled at the Metropolitan Theater?,recommendation:events,recommendation,train_ms,transport:query,0.2964149415493011
5176,13901,What is happening around here?,recommendation:events,recommendation,train_ms,,0.0
5177,14386,local show,recommendation:events,recommendation,train_ms,news:query,0.4075531661510467
5178,13871,list college sports for tomorrow in tulsa,recommendation:events,recommendation,train_nlu,recommendation:events,1.0
5179,14019,Olly recommend a wine tasting event this Weekend in Chicago.,recommendation:events,recommendation,test,recommendation:events,0.4760069549083709
5180,14050,What is going on around me?,recommendation:events,recommendation,train_ms,news:query,0.5701160430908203
5181,14024,What is happening in the area?,recommendation:events,recommendation,train_ms,recommendation:events,0.8178640604019165
5182,13837,What are the events conducted in NY?,recommendation:events,recommendation,train_nlu,recommendation:events,1.0
5183,13995,Make a 'to-do' list while visting the Yellowstone National Park.,recommendation:events,recommendation,valid,calendar:query,0.5189412236213684
5184,14046,"PDA, What kind of event is happening around me?",recommendation:events,recommendation,test,recommendation:events,0.8705238699913025
5185,14018,"Olly recommend a blue grass band event within 20 miles of Mancheser, MA this week.",recommendation:events,recommendation,valid,recommendation:events,0.5402655005455017
5186,13880,"Cortana, search local events in zip code 12121.",recommendation:events,recommendation,test,recommendation:events,0.7367784976959229
5187,14158,Can you tell me about any local events coming up?,recommendation:events,recommendation,train_ms,recommendation:events,0.7770339250564575
5188,13856,is there some play can I go tonight in the city?,recommendation:events,recommendation,test,recommendation:events,0.681327223777771
5189,14361,refer local current events,recommendation:events,recommendation,train_ms,recommendation:events,0.8309333324432373
5190,13909,Is there any carnival in our place today,recommendation:events,recommendation,test,recommendation:locations,0.5884290337562561
5191,14209,Any local activities you can recommend in my area?,recommendation:events,recommendation,train_ms,recommendation:locations,0.5155618786811829
5192,13976,What is happening in Delhi today?,recommendation:events,recommendation,train_nlu,recommendation:events,1.0
5193,14012,whats going on in cincinnati,recommendation:events,recommendation,test,recommendation:events,0.5848241448402405
5194,13966,LAtest event in new york city,recommendation:events,recommendation,train_ms,,0.0
5195,13903,What events are happening soon?,recommendation:events,recommendation,valid,recommendation:events,0.9245498180389404
5196,14175,olly what's some upcoming events i might want to go to?,recommendation:events,recommendation,test,recommendation:events,0.7405064702033997
5197,14342,What's happening near me this week?,recommendation:events,recommendation,train_nlu,recommendation:events,1.0
5198,20655,Where are,recommendation:events,recommendation,valid,,0.0
5199,14416,PDA please search for events near me,recommendation:events,recommendation,train_nlu,recommendation:events,1.0
5200,10162,"This weekend, what events are going on in Seattle?",recommendation:events,recommendation,valid,recommendation:events,0.8587153553962708
5201,13822,what events are planned in my area?,recommendation:events,recommendation,train_nlu,recommendation:events,1.0
5202,14176,olly tell me about some cool events going on here,recommendation:events,recommendation,valid,recommendation:events,0.67851722240448
5203,9582,What is that event?,recommendation:events,recommendation,train_ms,recommendation:events,0.8758100867271423
5204,14365,refer top reviewed live band show near me,recommendation:events,recommendation,valid,recommendation:movies,0.328197181224823
5205,13957,When is the yearly cultural event coming up?,recommendation:events,recommendation,test,recommendation:events,0.681396484375
5206,13849,What type of event?,recommendation:events,recommendation,train_nlu,recommendation:events,1.0
5207,13985,swimming,recommendation:events,recommendation,test,,0.0
5208,14142,Olly recommend an event happening in my area.,recommendation:events,recommendation,train_ms,recommendation:events,0.836486279964447
5209,14380,art exhibitions in california,recommendation:events,recommendation,train_ms,calendar:set,0.2558571100234985
5210,14007,Could you list out the information on book fairs in Washington D.C. for next week?,recommendation:events,recommendation,valid,calendar:query,0.5874912738800049
5211,14293,What is happening in my area,recommendation:events,recommendation,train_ms,recommendation:events,0.8241680860519409
5212,16301,Are there any free events on in my area today?,recommendation:events,recommendation,test,recommendation:events,0.9378006458282472
5213,14051,What events are in my area?,recommendation:events,recommendation,valid,recommendation:events,0.9214109182357788
5214,14191,Is there any festivals this weekend?,recommendation:events,recommendation,test,recommendation:events,0.4626122713088989
5215,14283,are there any fun events in LA today?,recommendation:events,recommendation,train_nlu,recommendation:events,1.0
5216,14348,Show current events around me,recommendation:events,recommendation,valid,recommendation:events,0.8028454184532166
5217,13998,Are there any events going on close by?,recommendation:events,recommendation,train_nlu,recommendation:events,1.0
5218,14145,What is open late in L.A?,recommendation:events,recommendation,valid,general:quirky,0.4233551621437073
5219,14391,What's going on around the neighborhood?,recommendation:events,recommendation,valid,news:query,0.5579845309257507
5220,14210,What's happening in my town?,recommendation:events,recommendation,test,,0.0
5221,14240,Anything unique to do in the city today?,recommendation:events,recommendation,test,general:dontcare,0.5423241853713989
5222,14252,"is ther any event nearby, I could attend ?",recommendation:events,recommendation,train_nlu,recommendation:events,1.0
5223,14335,Today's local events,recommendation:events,recommendation,train_ms,recommendation:events,0.8920735120773315
5224,14179,What do they have going on for festivals downtown?,recommendation:events,recommendation,test,recommendation:events,0.5413587689399719
5225,13900,Is there any carnival taking place in our area,recommendation:events,recommendation,valid,recommendation:locations,0.6848931312561035
5226,13853,Please let me know the dog show events going on in my home town.,recommendation:events,recommendation,valid,recommendation:events,0.7126157879829407
5227,14346,show upcoming local events,recommendation:events,recommendation,valid,recommendation:events,0.8619122505187988
5228,14393,Show me nearby musical events,recommendation:events,recommendation,test,recommendation:events,0.8613050580024719
5229,14300,what is going on in my area today,recommendation:events,recommendation,train_nlu,recommendation:events,1.0
5230,14292,I want to know what are happening now in my area,recommendation:events,recommendation,train_nlu,recommendation:events,1.0
5231,13979,please tell me local events,recommendation:events,recommendation,valid,recommendation:events,0.8165838718414307
5232,14044,Are there any special events near me this weekend?,recommendation:events,recommendation,train_ms,recommendation:events,0.8899511098861694
5233,13823,What's around tonight?,recommendation:events,recommendation,valid,recommendation:events,0.6119129657745361
5234,14286,What are the local concerts tonight?,recommendation:events,recommendation,valid,calendar:query,0.4309718310832977
5235,14371,any events happening nearby?,recommendation:events,recommendation,test,recommendation:events,0.9265767335891724
5236,13902,What is there to do here?,recommendation:events,recommendation,train_ms,,0.0
5237,14219,Where is the nearest bookstore?,recommendation:locations,recommendation,train_ms,recommendation:locations,0.7452825903892517
5238,13989,Where is the nearest Olive Garden?,recommendation:locations,recommendation,train_nlu,recommendation:locations,1.0
5239,17423,nearest walmart loction,recommendation:locations,recommendation,train_ms,recommendation:locations,0.7214532494544983
5240,14064,Where do people shop for clothes here?,recommendation:locations,recommendation,train_ms,recommendation:locations,0.4367550611495971
5241,14297,Tell me what clothing stores are within 5 miles of me.,recommendation:locations,recommendation,train_nlu,recommendation:locations,1.0
5242,14231,Where can I shop around here?,recommendation:locations,recommendation,test,recommendation:locations,0.4355026483535766
5243,13876,"Olly, get me a local restaurant.",recommendation:locations,recommendation,test,recommendation:locations,0.8024134039878845
5244,13936,Where is the Closest Restaurant,recommendation:locations,recommendation,train_ms,recommendation:locations,0.7832767367362976
5245,14842,Whats the local taxi company around here?,recommendation:locations,recommendation,train_ms,transport:taxi,0.7439991235733032
5246,14411,any farm markets around with local products?,recommendation:locations,recommendation,train_nlu,recommendation:locations,1.0
5247,14266,What shops are around me?,recommendation:locations,recommendation,train_ms,recommendation:locations,0.7489327192306519
5248,14268,Give me the name of all the shops in my area,recommendation:locations,recommendation,valid,recommendation:locations,0.7563586831092834
5249,17864,where is a walking trail near me,recommendation:locations,recommendation,valid,general:joke,0.4202728569507599
5250,14367,"Olly, list all the nearby shops",recommendation:locations,recommendation,valid,recommendation:locations,0.751323401927948
5251,13981,near by super market,recommendation:locations,recommendation,test,recommendation:locations,0.3292838335037231
5252,13858,Where can I find a good taco truck in LA?,recommendation:locations,recommendation,valid,recommendation:events,0.344165176153183
5253,14248,Show me all the shops that I can find in Milan,recommendation:locations,recommendation,train_ms,recommendation:locations,0.617478609085083
5254,13877,"Olly, what's close by for dinner?",recommendation:locations,recommendation,test,general:commandstop,0.5526297688484192
5255,14129,Olly what is the nearest mexican restaurent in Cleveland?,recommendation:locations,recommendation,valid,recommendation:locations,0.6626294255256653
5256,17400,tell mewhere should i go in world tour and which places are most important,recommendation:locations,recommendation,train_ms,,0.0
5257,13971,best restaurant in local area,recommendation:locations,recommendation,train_nlu,recommendation:locations,1.0
5258,14078,Where can I shop as a local tourist Olly?,recommendation:locations,recommendation,test,recommendation:locations,0.5790745615959167
5259,13938,"Alexa, I would like to know the best rating pubs in the local area",recommendation:locations,recommendation,train_nlu,recommendation:locations,1.0
5260,13960,Show me reviews of my nearest location food court,recommendation:locations,recommendation,train_ms,recommendation:movies,0.4163163006305694
5261,7400,Tell me some best tourist places to visit in America.,recommendation:locations,recommendation,train_nlu,recommendation:locations,1.0
5262,13951,"Olly, pinpoint me the location of the shop",recommendation:locations,recommendation,train_ms,email:querycontact,0.4960470199584961
5263,15907,What is the best hardware store near me?,recommendation:locations,recommendation,valid,general:quirky,0.4936051368713379
5264,14352,What kinds of shops are here?,recommendation:locations,recommendation,test,recommendation:locations,0.6617656350135803
5265,14242,have any suggestions for local Italian food,recommendation:locations,recommendation,valid,recommendation:movies,0.3495211005210876
5266,13819,what pubs are close to me.,recommendation:locations,recommendation,train_nlu,recommendation:locations,1.0
5267,14389,which restaurant is there in shivaji nagar,recommendation:locations,recommendation,train_nlu,recommendation:locations,1.0
5268,15817,where to buy cannon cameras,recommendation:locations,recommendation,valid,transport:query,0.5615547895431519
5269,13817,wheres the closest sainsbury's,recommendation:locations,recommendation,test,takeaway:query,0.4744603037834167
5270,14085,"Look for shopping mall, Sacramento, women's clothes",recommendation:locations,recommendation,train_ms,calendar:query,0.3601737916469574
5271,6389,which is the nearest restaurants available,recommendation:locations,recommendation,train_nlu,recommendation:locations,1.0
5272,14039,Where is a good wine bar near me?,recommendation:locations,recommendation,train_nlu,recommendation:locations,1.0
5273,13885,Where is the pharmacy in Leavenworth?,recommendation:locations,recommendation,train_ms,recommendation:locations,0.2357307374477386
5274,13916,Search for nearby Chinese restaurants,recommendation:locations,recommendation,train_ms,recommendation:locations,0.7244911193847656
5275,17370,Where is the nearest ATM machine?,recommendation:locations,recommendation,test,recommendation:locations,0.4605869352817535
5276,13882,Where is a good place to buy clothes in Medford?,recommendation:locations,recommendation,train_ms,recommendation:locations,0.6701903939247131
5277,14211,hey siri list the local shops for me,recommendation:locations,recommendation,train_nlu,recommendation:locations,1.0
5278,13950,"Olly, show me where the nearest restaurant is",recommendation:locations,recommendation,train_ms,recommendation:locations,0.7535412311553955
5279,13969,What's the most popular curry place in town?,recommendation:locations,recommendation,train_ms,,0.0
5280,14403,i need to know where to get chicken wings in benton ar,recommendation:locations,recommendation,train_nlu,recommendation:locations,1.0
5281,13952,"Olly, guide me to the restaurant",recommendation:locations,recommendation,train_nlu,recommendation:locations,1.0
5282,14152,where I can find xxxx,recommendation:locations,recommendation,test,qa:maths,0.4737349152565002
5283,14318,COULE YOU PLEASE TELL ME WHICH IS THE GOOD BAR WITH FOOD?,recommendation:locations,recommendation,train_nlu,recommendation:locations,1.0
5284,13935,List shops in Douglasville GA,recommendation:locations,recommendation,valid,recommendation:locations,0.7327854037284851
5285,14217,What restaurants around here have good reviews?,recommendation:locations,recommendation,valid,recommendation:locations,0.7355467081069946
5286,17068,Find me the oldest hotel in Washington. D.C.,recommendation:locations,recommendation,valid,,0.0
5287,13973,best bar in local area,recommendation:locations,recommendation,train_ms,recommendation:locations,0.8364185690879822
5288,13816,what's the best chicken place near me,recommendation:locations,recommendation,train_nlu,recommendation:locations,1.0
5289,14225,Where is a theatre in my area?,recommendation:locations,recommendation,train_nlu,recommendation:locations,1.0
5290,16704,"PDA, What is a good place for cruise",recommendation:locations,recommendation,test,recommendation:locations,0.4689848721027374
5291,13857,What are the best Italian restaurants in Los Angeles?,recommendation:locations,recommendation,train_nlu,recommendation:locations,1.0
5292,14319,PLEASE TELL ME   A SHOP WHERE I CAN FIND BOOKS TO BUY.,recommendation:locations,recommendation,test,recommendation:locations,0.4555596709251404
5293,14249,List all the shops that are located in Milan,recommendation:locations,recommendation,valid,recommendation:locations,0.6849537491798401
5294,14330,What pubs are near the Metro station?,recommendation:locations,recommendation,test,recommendation:locations,0.6262668967247009
5295,14320,ask a shopping malls in my area,recommendation:locations,recommendation,test,recommendation:locations,0.4608554244041443
5296,14215,Can you find me a furniture store near me?,recommendation:locations,recommendation,valid,recommendation:locations,0.3509736955165863
5297,13937,Alexa locate me the amazon restaurants,recommendation:locations,recommendation,test,recommendation:locations,0.7575874924659729
5298,14040,Tell me my choices for a good steak restaurant near here?,recommendation:locations,recommendation,train_ms,recommendation:locations,0.6425697803497314
5299,13917,What are the Vietnamese restaurants in the area,recommendation:locations,recommendation,valid,recommendation:locations,0.9286158680915833
5300,13959,Show me some food court nearest to my location,recommendation:locations,recommendation,valid,cooking:recipe,0.476494699716568
5301,17424,nearest restaurants available at this time,recommendation:locations,recommendation,train_ms,recommendation:locations,0.8109655380249023
5302,14223,Where can I find the nearest Irish pub in my area?,recommendation:locations,recommendation,test,recommendation:locations,0.6832130551338196
5303,14168,local shops,recommendation:locations,recommendation,valid,recommendation:locations,0.773268461227417
5304,13830,are there any electronics shops around white chapel in London?,recommendation:locations,recommendation,test,,0.0
