,hwu64_id,utterance,true_intent,scenario,dataset,predicted_intent,confidence
5751,4506,Look up whether or not Charley's Steakhouse delivers.,takeaway:query,takeaway,train_nlu,takeaway:query,1.0
5752,1419,"Hey PDA, does that restaurant have takeout?",takeaway:query,takeaway,train_ms,takeaway:query,0.8051471710205078
5753,6691,find if takeaway possible in restaurant xy?,takeaway:query,takeaway,test,takeaway:query,0.9185236454010012
5754,3799,Is there takeaway at Donut Junction,takeaway:query,takeaway,test,takeaway:query,0.3485985636711121
5755,118,Domino's delivery status.,takeaway:query,takeaway,test,takeaway:query,0.9203430175781252
5756,4504,Does Charley's Steakhouse deliver?,takeaway:query,takeaway,test,takeaway:query,0.9399225234985352
5757,7075,Is my order ready for pick up now?,takeaway:query,takeaway,train_ms,takeaway:query,0.4042108535766602
5758,3168,Please see if Chili's has delivery.,takeaway:query,takeaway,train_nlu,takeaway:query,1.0
5759,3039,Do they offer takeaway?,takeaway:query,takeaway,valid,takeaway:query,0.6906735897064209
5760,4044,Does this restaurant have takeaway?,takeaway:query,takeaway,train_nlu,takeaway:query,1.0
5761,3800,Does Brick Grill deliver,takeaway:query,takeaway,train_nlu,takeaway:query,1.0
5762,2687,What is happening to my order,takeaway:query,takeaway,train_ms,takeaway:query,0.5249855279922486
5763,5157,Check delivery options for the restaurant.,takeaway:query,takeaway,test,takeaway:query,0.8458519935607911
5764,1016,Does PF Changs do takeout?,takeaway:query,takeaway,train_nlu,takeaway:query,1.0
5765,116,When is my order arriving.,takeaway:query,takeaway,test,calendar:query,0.4585746288299561
5766,1420,"PDA, does that restaurant allow call-in orders?",takeaway:query,takeaway,train_ms,takeaway:query,0.7560927391052246
5767,3297,Does dominos deliver?,takeaway:query,takeaway,valid,takeaway:query,0.9191400051116944
5768,1331,PDA is Mr Pizza on skip the dishes?,takeaway:query,takeaway,train_ms,cooking:recipe,0.3910268783569336
5769,6699,takeaway status,takeaway:query,takeaway,test,takeaway:query,0.8503550052642823
5770,5158,Tell me which catering packages are available.,takeaway:query,takeaway,valid,takeaway:query,0.3630318760871887
5771,2389,hows the food order going?,takeaway:query,takeaway,valid,takeaway:order,0.6893281936645508
5772,6868,Does LeChateau have delivery service or only takeway?,takeaway:query,takeaway,test,takeaway:query,0.9646335124969484
5773,1486,Does Pizza Hut have delivery?,takeaway:query,takeaway,test,takeaway:query,0.9547744750976564
5774,6697,whats up with my takeaway,takeaway:query,takeaway,test,takeaway:query,0.6154903888702392
5775,2246,Current status of take out order,takeaway:query,takeaway,valid,takeaway:query,0.825308084487915
5776,325,search if the restaurant does take out,takeaway:query,takeaway,test,takeaway:query,0.9767210960388184
5777,4708,When will my Chinese food be delivered?,takeaway:query,takeaway,train_ms,takeaway:query,0.8780164241790771
5778,1017,Does PF Changs accept takeout orders?,takeaway:query,takeaway,train_ms,takeaway:query,0.8731563091278076
5779,6873,ANY RESTAURANT IN THE BEAUTIFULL,takeaway:query,takeaway,train_nlu,takeaway:query,1.0
5780,1330,PDA does Mr Pizza deliver?,takeaway:query,takeaway,test,takeaway:query,0.8030306816101074
5781,2803,What is the status on my takeout?,takeaway:query,takeaway,valid,takeaway:query,0.8977294921875001
5782,1018,Can I get takeout from PF Changs?,takeaway:query,takeaway,test,takeaway:query,0.5444390535354615
5783,2498,Is Gus's a take out place?,takeaway:query,takeaway,train_nlu,takeaway:query,1.0
5784,2789,Does it offer pick up?,takeaway:query,takeaway,valid,,0.0
5785,6457,When i will get the delivery.,takeaway:query,takeaway,train_ms,takeaway:query,0.7320421695709229
5786,1874,PDA does Fridays do takeaway.,takeaway:query,takeaway,test,takeaway:query,0.5974850416183473
5787,5451,Does the restaurant have carryout?,takeaway:query,takeaway,valid,takeaway:query,0.9530793190002442
5788,1875,"Please could you tell me if George's Geek restaurant, can I order takeaway from there?",takeaway:query,takeaway,valid,takeaway:query,0.5696469783782959
5789,5162,Check to see if Pizza Hut has my order on the way.,takeaway:query,takeaway,test,takeaway:query,0.9240231513977052
5790,148,Can they provide takeaway?,takeaway:query,takeaway,train_ms,takeaway:query,0.597544288635254
5791,3329,"Olly, find my food.",takeaway:query,takeaway,train_nlu,takeaway:query,1.0
5792,4398,Does Olive garden have take out?,takeaway:query,takeaway,train_ms,takeaway:query,0.9809776782989504
5793,5215,How long before my order is delivered?,takeaway:query,takeaway,test,takeaway:query,0.809605073928833
5794,3569,Tell me the takeaway food around this place,takeaway:query,takeaway,valid,takeaway:query,0.6609347343444825
5795,3068,How much longer on my order?,takeaway:query,takeaway,train_nlu,takeaway:query,1.0
5796,6197,Can I get takeaway from Pings?,takeaway:query,takeaway,train_ms,takeaway:query,0.707525396347046
5797,5245,What is the status of my food order,takeaway:query,takeaway,train_ms,takeaway:query,0.934922456741333
5798,2314,Does Peking Garden do orders online?,takeaway:query,takeaway,valid,takeaway:query,0.3659682587601083
5799,4707,Where is my pizza from Domino's at?,takeaway:query,takeaway,train_ms,takeaway:query,0.5030988693237305
5800,4890,can i get takeaway from Arby's,takeaway:query,takeaway,test,takeaway:query,0.4838356971740722
5801,3217,When will by order from taco bell be delivered?,takeaway:query,takeaway,train_nlu,takeaway:query,1.0
5802,4891,will arby's offer takeaway,takeaway:query,takeaway,valid,takeaway:query,0.5850876092910766
5803,2892,"Remember I've ordered a cake for tonight's birthday party, let me know the status please",takeaway:query,takeaway,train_ms,calendar:set,0.426865029335022
5804,3149,Where is my order?,takeaway:query,takeaway,valid,takeaway:query,0.447514820098877
5805,2086,Status of my restaurant order,takeaway:query,takeaway,train_nlu,takeaway:query,1.0
5806,1665,What time can I pick up my food?,takeaway:query,takeaway,train_ms,takeaway:query,0.3843919396400452
5807,1664,Is my order ready?,takeaway:query,takeaway,train_ms,takeaway:order,0.4863180160522461
5808,1421,Does that restaurant allow take-out orders?,takeaway:query,takeaway,test,takeaway:query,0.9674084663391114
5809,2893,"I've cancelled the order placed at McD, did it go through?",takeaway:query,takeaway,valid,takeaway:order,0.4013883590698242
5810,4521,Will they deliver to me ?,takeaway:query,takeaway,test,takeaway:query,0.6317729473114013
5811,5156,Does that restaurant deliver?,takeaway:query,takeaway,train_nlu,takeaway:query,1.0
5812,6191,Will the restaurant deliver the order ?,takeaway:query,takeaway,train_nlu,takeaway:query,1.0
5813,1666,When will my food be ready?,takeaway:query,takeaway,valid,takeaway:query,0.682089376449585
5814,6390,who takes less of duration of time for delivery,takeaway:query,takeaway,train_ms,takeaway:query,0.4682351112365723
5815,2517,does restaurant has home delivery,takeaway:query,takeaway,valid,takeaway:query,0.985140609741211
5816,3298,Can I get delivery from dominos?,takeaway:query,takeaway,valid,takeaway:query,0.6072190284729004
5817,2391,is dinner ready yet?,takeaway:query,takeaway,valid,calendar:query,0.3358410954475402
5818,6083,"Hi There, Do you offer home delivery for orders?",takeaway:query,takeaway,valid,takeaway:order,0.5689793348312377
5819,2306,Ask Peking Garden when my food will arrive.,takeaway:query,takeaway,train_nlu,takeaway:query,1.0
5820,4993,Is Fongs dine in only?,takeaway:query,takeaway,train_ms,takeaway:query,0.3272528767585754
5821,6198,Does Pings have takeaway?,takeaway:query,takeaway,train_nlu,takeaway:query,1.0
5822,3980,where are my takeaway order?,takeaway:query,takeaway,test,takeaway:query,0.7585885047912597
5823,528,How much time it will take to prepare the order,takeaway:query,takeaway,test,takeaway:query,0.4159671306610107
5824,6748,do the restaurant deliver?,takeaway:query,takeaway,train_nlu,takeaway:query,1.0
5825,2390,when can we eat?,takeaway:query,takeaway,test,datetime:query,0.3334503054618836
5826,3155,"Domino's has takeaway, right?",takeaway:query,takeaway,valid,takeaway:query,0.7982314586639405
5827,6190,Is the restaurant having delivery facility ?,takeaway:query,takeaway,train_nlu,takeaway:query,1.0
5828,2891,What happened to my Pizza order? it has been an hour since I ordered,takeaway:query,takeaway,train_nlu,takeaway:query,1.0
5829,3597,"Olly, find out if KFC delivers, please.",takeaway:query,takeaway,train_ms,takeaway:query,0.7116564750671388
5830,6458,What's the exact time we get food delivered once we place an order for food.,takeaway:query,takeaway,valid,takeaway:query,0.7739342212677003
5831,1082,Tell me if The Olive Garden allows takeway.,takeaway:query,takeaway,train_ms,takeaway:query,0.8347111701965333
5832,4592,Where can I get a shot of tequila and some to-go Mexican food?,takeaway:query,takeaway,train_nlu,takeaway:query,1.0
5833,3153,Does Vocelli's do takeaway?,takeaway:query,takeaway,train_ms,takeaway:query,0.9054479122161864
5834,2247,Where is my food,takeaway:query,takeaway,valid,takeaway:query,0.6815470695495606
5835,3218,Tell me if taco bell delivers,takeaway:query,takeaway,train_nlu,takeaway:query,1.0
5836,7074,Status for the pizza delivery from Pizza Hut,takeaway:query,takeaway,test,takeaway:query,0.8062337398529054
5837,14590,tell me the time when 'punjab mail' will reach gwalior,transport:query,transport,valid,email:sendemail,0.3221197843551636
5838,14732,When does the next train to work leave,transport:query,transport,valid,transport:query,0.9057780742645264
5839,15275,can you get me a train ticket to NYC?,transport:query,transport,test,transport:ticket,0.8993532180786132
5840,14531,Tell me how to get from here to The Chimes in Covington,transport:query,transport,train_ms,transport:query,0.4175670385360718
5841,14711,What's the best way to Sheffield?,transport:query,transport,valid,general:quirky,0.3592876553535462
5842,15012,What time does the last train arrive in Dallas?,transport:query,transport,train_ms,transport:query,0.9405091285705568
5843,14996,Please send me info on how to go about purchasing a train ticket to New York,transport:query,transport,test,transport:ticket,0.9079082012176514
5844,15282,find ny train time,transport:query,transport,test,transport:query,0.7402058601379395
5845,14569,Get me the local train timing to destination CSTM.,transport:query,transport,valid,transport:query,0.7488482475280762
5846,15328,directions please,transport:query,transport,valid,transport:query,0.5904273986816406
5847,14870,What time does the train leave Philadelphia?,transport:query,transport,train_ms,transport:query,0.9169010639190672
5848,18187,how far is it from New York to Japan,transport:query,transport,valid,qa:factoid,0.613449239730835
5849,15412,"Hey Olly, what time can I catch the nearest train to me?",transport:query,transport,train_nlu,transport:query,1.0
5850,15414,"Olly, how long does it take for the train to get to Orlando?",transport:query,transport,train_ms,transport:query,0.9812210559844972
5851,15156,How do I get to church?,transport:query,transport,train_ms,transport:query,0.5037863492965698
5852,15186,how long until we get to Chicago,transport:query,transport,train_nlu,transport:query,1.0
5853,18188,what is the quickest route by boat to Japan,transport:query,transport,train_nlu,transport:query,1.0
5854,14455,what time does the train arrive at______,transport:query,transport,train_nlu,transport:query,1.0
5855,14871,When is the next SEPTA train to Philadelphia?,transport:query,transport,train_nlu,transport:query,1.0
5856,15404,I would like to know the route the train will go to get to Miami,transport:query,transport,train_ms,transport:query,0.9307612895965576
5857,15299,What time does the train to place leave?,transport:query,transport,test,transport:query,0.9443698406219484
5858,15119,navigate to a place,transport:query,transport,valid,general:quirky,0.2566707849502563
5859,14432,directions to sainsburys.,transport:query,transport,train_ms,transport:query,0.5656771421432496
5860,14457,when is the arrival of the train at_____,transport:query,transport,valid,transport:query,0.902826738357544
5861,15203,What are the prices of train tickets to San Diego?,transport:query,transport,train_ms,transport:query,0.5524084806442261
5862,14712,How do I get to Brighton?,transport:query,transport,test,transport:query,0.5660399198532104
5863,14793,How long will it take to get to the airport,transport:query,transport,train_nlu,transport:query,1.0
5864,14631,Direct me towards nearest railway station.,transport:query,transport,train_ms,transport:query,0.6083188056945801
5865,17088,find the shortest distance for the location needed,transport:query,transport,valid,datetime:convert,0.2766809940338135
5866,14819,Send me directions to the police department.,transport:query,transport,train_ms,transport:query,0.6210071563720703
5867,15338,running train status to..,transport:query,transport,train_ms,transport:query,0.822547197341919
5868,15340,what is the timing of bagmati express,transport:query,transport,valid,calendar:query,0.3073784589767456
5869,15331,When is the next train to London?,transport:query,transport,valid,transport:query,0.9658761501312256
5870,14891,Train to Athens. How to?,transport:query,transport,train_nlu,transport:query,1.0
5871,14734,What time will I arrive home if I take this train,transport:query,transport,train_nlu,transport:query,1.0
5872,14919,Directions to New Orleans,transport:query,transport,valid,transport:query,0.4164873838424683
5873,14635,"PDA, train time from brooklyn to queens.",transport:query,transport,train_ms,transport:query,0.7611275672912599
5874,14634,what the tube like to jersey PDA?,transport:query,transport,test,transport:query,0.298199200630188
5875,14720,What is the first Metro to DC?,transport:query,transport,train_nlu,transport:query,1.0
5876,15165,Can you find me a train ticket to Montauk?,transport:query,transport,train_nlu,transport:query,1.0
5877,14733,When does the last train from work leave,transport:query,transport,train_ms,transport:query,0.9264387130737306
5878,15273,"PDA, What's the directions to the nearest pizza hut?",transport:query,transport,test,transport:query,0.6565030097961426
5879,14597,fix the driving route from here to grant market,transport:query,transport,valid,transport:traffic,0.4504798173904419
5880,15304,Take me to Layfayette St and Canal.,transport:query,transport,test,play:radio,0.3329900145530701
5881,15219,Tell me the direction to Miami from Chicago.,transport:query,transport,valid,transport:query,0.5428264379501343
5882,14838,How far away is the nearest rest stop?,transport:query,transport,train_ms,transport:query,0.5302012681961059
5883,14596,get route for LA from here,transport:query,transport,train_ms,transport:traffic,0.420724892616272
5884,14647,when Indianapolis Express will reach Indiana.,transport:query,transport,test,qa:factoid,0.7083729267120362
5885,15004,"Do you have the train times for Beaumont, Tx ?",transport:query,transport,train_nlu,transport:query,1.0
5886,15370,What is the amount for train ticket booking?,transport:query,transport,valid,transport:ticket,0.6785712242126465
5887,15253,Train times location,transport:query,transport,train_nlu,transport:query,1.0
5888,14519,Is there any train plying from Pune to Mumbai tonight?,transport:query,transport,test,transport:query,0.9308782100677492
5889,14563,When is the next train to Glasgow from Aberdeen?,transport:query,transport,train_nlu,transport:query,1.0
5890,14974,directions to place,transport:query,transport,valid,transport:query,0.6852788925170898
5891,14756,Show me the train schedules between madrid and barcelona for tomorrow,transport:query,transport,train_ms,transport:query,0.4175639867782593
5892,17447,Tell me if I should use the train or bus to get across town today?,transport:query,transport,train_ms,transport:query,0.69955472946167
5893,15003,"What times does the train run on Sundays in Beaumont, Tx?",transport:query,transport,train_ms,transport:query,0.84462571144104
5894,14511,give the shortest route to the airport,transport:query,transport,train_ms,transport:query,0.490472412109375
5895,15086,What time do the trains depart to Atlanta.,transport:query,transport,train_nlu,transport:query,1.0
5896,15055,what trains are available,transport:query,transport,valid,transport:query,0.8298346996307373
5897,15397,What time does the train arrive in Sacremento?,transport:query,transport,train_ms,transport:query,0.9086905002593996
5898,15252,Place of Train times,transport:query,transport,valid,transport:query,0.90631103515625
5899,15021,Are there any trains leaving from New York City at 8pm?,transport:query,transport,train_ms,transport:query,0.5692055702209473
5900,15221,Can you show me the directions to go Museum of flight in Seattle.,transport:query,transport,test,transport:query,0.3479586362838745
5901,14847,What time does the train leave for chicago?,transport:query,transport,train_nlu,transport:query,1.0
5902,15337,train schedule to..,transport:query,transport,test,transport:query,0.81876540184021
5903,15162,Can i get the directions to the nearest bar.,transport:query,transport,train_nlu,transport:query,1.0
5904,15028,Is there a 5pm train on Wednesday to Rockville?,transport:query,transport,valid,transport:query,0.481989598274231
5905,15011,What time does the first train depart from Chicago?,transport:query,transport,valid,transport:query,0.98586106300354
5906,14848,when is the train arriving today?,transport:query,transport,valid,transport:query,0.94860577583313
5907,14759,Directions to nearest Apple Store,transport:query,transport,train_nlu,transport:query,1.0
5908,14608,When is the next train to B street?,transport:query,transport,test,transport:query,0.9309842586517334
5909,14520,When is the last local departing from Mumbai CST to Pune?,transport:query,transport,train_nlu,transport:query,1.0
5910,14582,Can I get a train ticket to Chicago for next Saturday around noon?,transport:query,transport,test,transport:query,0.7805811882019043
5911,14849,when is the next train to Philadelphia?,transport:query,transport,valid,transport:query,0.9671777248382568
5912,15377,What are the trains i could board tonight to head to XXX this evening?,transport:query,transport,test,transport:query,0.7827393531799316
5913,15276,how much is a train ticket to chicago?,transport:query,transport,train_nlu,transport:query,1.0
5914,14802,Give me train times for tomorrow to Chicago.,transport:query,transport,valid,transport:query,0.930497694015503
5915,15305,How do I get to Bloomingdale's from my place?,transport:query,transport,valid,transport:query,0.4408915519714356
5916,15157,Please give me directions to a park  near me,transport:query,transport,valid,transport:query,0.5333794593811035
5917,14896,how do I get to starbucks,transport:query,transport,test,transport:query,0.4532884359359741
5918,14885,Are there any available train tickets to reserve?,transport:query,transport,train_ms,transport:ticket,0.6084599971771241
5919,14710,Is there a connecting train from London to Paris and what time?,transport:query,transport,train_nlu,transport:query,1.0
5920,15188,train departure,transport:query,transport,test,transport:query,0.9372167587280272
5921,15197,when is my train coming,transport:query,transport,test,transport:query,0.8748857021331788
5922,15411,"Hey Olly, what time does the 4 train leave the station?",transport:query,transport,test,transport:query,0.8311942100524903
5923,14428,what are the train times to london bridge.,transport:query,transport,test,transport:query,0.9666999816894531
5924,15190,train leaving,transport:query,transport,train_nlu,transport:query,1.0
5925,15145,can you find me a train ticket to go to las vegas,transport:query,transport,train_ms,transport:query,0.5799171209335328
5926,15005,when does the train leave for chicago from ann arbor?,transport:query,transport,test,transport:query,0.9658926010131836
5927,15243,How to go to multi specialty hospital?,transport:query,transport,test,transport:query,0.3815341591835022
5928,15224,train times,transport:query,transport,test,transport:query,0.967550563812256
5929,15333,When is the next train to Rome coming?,transport:query,transport,train_nlu,transport:query,1.0
5930,14551,How to I get to Cape Cod?,transport:query,transport,train_nlu,transport:query,1.0
5931,14571,What time are the trains going to Chennai leaving?,transport:query,transport,train_ms,transport:query,0.9149630546569824
5932,14941,What time does the last train leave from (specific station)?,transport:query,transport,test,transport:query,0.9366374969482424
5933,15164,What street do i take to get to downtown?,transport:query,transport,train_ms,transport:query,0.6744848251342774
5934,14888,Is the train time to a location long,transport:query,transport,valid,transport:query,0.939371919631958
5935,14901,what time is the last train headed to Chicago,transport:query,transport,train_ms,transport:query,0.9895684242248536
5936,14963,Olly get me a train ticket to atlanta,transport:query,transport,train_ms,transport:ticket,0.9060326099395752
5937,14824,Please reserve an Uber right now,transport:taxi,transport,test,transport:taxi,0.9309510231018068
5938,14924,I need to get to 'location'. Call a cab.,transport:taxi,transport,train_ms,transport:taxi,0.5938009023666382
5939,15289,book Ola cab for now,transport:taxi,transport,test,transport:taxi,0.5199086666107178
5940,15402,call a taxi for me to arrive tonight at 5,transport:taxi,transport,train_ms,transport:taxi,0.9576590538024904
5941,14522,get city cab here to airport,transport:taxi,transport,train_ms,transport:taxi,0.6194090843200684
5942,14707,Book a cab which have cheapest price,transport:taxi,transport,valid,transport:taxi,0.690584659576416
5943,15268,Have a taxi pick me up.,transport:taxi,transport,train_ms,transport:taxi,0.969873332977295
5944,15294,book Ola for airport today evening.,transport:taxi,transport,test,weather:query,0.6676038265228272
5945,15214,where is the closest uber,transport:taxi,transport,train_nlu,transport:taxi,1.0
5946,14747,Call Golden Taxi to pick me up at 7pm today.,transport:taxi,transport,train_ms,transport:taxi,0.9514296054840088
5947,15292,book a local cab,transport:taxi,transport,test,transport:taxi,0.7294973373413087
5948,15050,Book a taxi to pick up Shelley Hennessey at Gate 4 of the airport for the arrival of AA flight 5431 at 3:21 on Friday.,transport:taxi,transport,train_nlu,transport:taxi,1.0
5949,15353,Book a taxi at my home address for right now,transport:taxi,transport,test,transport:taxi,0.948320722579956
5950,14441,Olly call me a cab to the trainstation,transport:taxi,transport,train_ms,transport:taxi,0.6116323471069336
5951,15396,Please send a taxi to my house,transport:taxi,transport,valid,transport:taxi,0.9222175121307374
5952,14721,Get me a Uber,transport:taxi,transport,test,transport:taxi,0.9678083896636964
5953,14599,can you book me a taxi?,transport:taxi,transport,train_ms,transport:taxi,0.9658286094665528
5954,14559,Book a taxi to go to the movies at 1,transport:taxi,transport,valid,transport:taxi,0.9369154453277588
5955,15319,Book for me an Uber taxi to Bardonia,transport:taxi,transport,train_ms,transport:taxi,0.9835066318511962
5956,15259,PLEASE BOOK A TAXI FOR ME TO GO TO THE RAILWAY STATION.,transport:taxi,transport,train_nlu,transport:taxi,1.0
5957,14844,find me an uber,transport:taxi,transport,valid,transport:taxi,0.966569471359253
5958,15394,please book the next taxi,transport:taxi,transport,valid,transport:taxi,0.9427143096923828
5959,15291,book an outstation cab of Ola,transport:taxi,transport,valid,transport:taxi,0.592408013343811
5960,14854,Call an Uber for me,transport:taxi,transport,train_nlu,transport:taxi,1.0
5961,15125,Book me a taxi to the Mall of America please,transport:taxi,transport,train_nlu,transport:taxi,1.0
5962,14483,Call a call for me to where I am currently located.,transport:taxi,transport,test,email:querycontact,0.3795408487319947
5963,15049,I need a taxi at 8 tomorrow morning to take me to work.,transport:taxi,transport,train_ms,transport:taxi,0.926732063293457
5964,15168,book an uber to pick me up now,transport:taxi,transport,test,transport:taxi,0.9728332042694092
5965,14915,"PDA, Taxi, now.",transport:taxi,transport,valid,transport:taxi,0.8980281829833985
5966,15123,set up uber,transport:taxi,transport,valid,transport:taxi,0.9181008338928224
5967,14521,call city cab to airport,transport:taxi,transport,test,transport:taxi,0.6232522964477539
5968,15400,I need a ride in an hour,transport:taxi,transport,test,transport:taxi,0.3909509778022766
5969,14460,Can you book an Uber after I left for office?,transport:taxi,transport,valid,transport:taxi,0.9209257125854492
5970,14772,Book a taxi to start from here,transport:taxi,transport,train_ms,transport:taxi,0.9427647590637208
5971,14625,get me a taxi.,transport:taxi,transport,valid,transport:taxi,0.9742115974426272
5972,14566,Find the nearest Uber,transport:taxi,transport,valid,transport:taxi,0.9222447872161864
5973,15258,COULD YOU PLEASE BOOK A CAB FOR ME IN UBER FROM LA TO NY TODAY.,transport:taxi,transport,train_nlu,transport:taxi,1.0
5974,14928,"PDA, Please book me a taxi/Uber",transport:taxi,transport,valid,transport:taxi,0.996021318435669
5975,14823,Book Uber for tonight at 7pm,transport:taxi,transport,test,transport:taxi,0.9554179668426516
5976,15267,Call a taxi company.,transport:taxi,transport,train_ms,transport:taxi,0.9652252674102784
5977,14717,Book a taxi,transport:taxi,transport,train_ms,transport:taxi,0.9771592140197752
5978,14982,Book me a Uber for tomorrow night at 6 pm.,transport:taxi,transport,train_nlu,transport:taxi,1.0
5979,15216,Request an Uber now,transport:taxi,transport,valid,transport:taxi,0.9343035697937012
5980,14923,Book me a cab going to 'location'.,transport:taxi,transport,valid,transport:taxi,0.7186505794525146
5981,14557,Book a taxi to the airport,transport:taxi,transport,valid,transport:taxi,0.961615753173828
5982,15130,Book an Uber to pick me up outside of Long Island Bar right now.,transport:taxi,transport,test,transport:taxi,0.9249412059783936
5983,14914,"PDA, book me an Uber.",transport:taxi,transport,test,transport:taxi,0.9662617206573488
5984,14543,Find a taxi to go home,transport:taxi,transport,train_ms,transport:taxi,0.958803415298462
5985,14664,Open Uber and book a car for 12 o'clock,transport:taxi,transport,valid,transport:taxi,0.7894978046417236
5986,14861,olly call a uber in 30 minutes,transport:taxi,transport,train_ms,transport:taxi,0.874467945098877
5987,14478,set up a taxi for 11am tomorrow,transport:taxi,transport,train_ms,transport:taxi,0.8992430210113527
5988,14860,olly call an uber now,transport:taxi,transport,train_nlu,transport:taxi,1.0
5989,14839,I need to book a taxi.,transport:taxi,transport,train_nlu,transport:taxi,1.0
5990,14726,Make a taxi booking in Uber,transport:taxi,transport,train_nlu,transport:taxi,1.0
5991,15373,Can I get an Uber home from the Fox downtown as soon as possible?,transport:taxi,transport,train_ms,transport:taxi,0.7011556148529052
5992,14825,Need a taxi tomorrow at 8 in the morning,transport:taxi,transport,valid,transport:taxi,0.8962306499481201
5993,14539,I need you to book a taxi for me.,transport:taxi,transport,train_ms,transport:taxi,0.9598877429962158
5994,14626,hail taxi!,transport:taxi,transport,valid,transport:taxi,0.9521313190460206
5995,14784,I need a taxi ride now,transport:taxi,transport,train_nlu,transport:taxi,1.0
5996,14655,Call a taxi,transport:taxi,transport,valid,transport:taxi,0.9739578723907472
5997,14917,find a ride to the bar,transport:taxi,transport,train_ms,transport:taxi,0.388990843296051
5998,15124,Find me a ride to the mall of America please,transport:taxi,transport,test,transport:taxi,0.4134978294372559
5999,14476,call me an uber for right now,transport:taxi,transport,train_nlu,transport:taxi,1.0
6000,14629,"Olly, get me an Uber please.",transport:taxi,transport,train_nlu,transport:taxi,1.0
6001,14513,could you please have Uber be at my house in fifteen minutes?,transport:taxi,transport,valid,transport:taxi,0.656605100631714
6002,15048,Please call a taxi to arrive at 4:00 and take me to the Manor Theater.,transport:taxi,transport,valid,transport:taxi,0.9010903835296632
6003,14477,flag me an uber for 10pm tonight,transport:taxi,transport,train_ms,transport:taxi,0.8093154907226563
6004,14858,Can you call an Uber for me?,transport:taxi,transport,train_ms,transport:taxi,0.959245538711548
6005,14542,I need a taxi to go home,transport:taxi,transport,train_ms,transport:taxi,0.955925464630127
6006,15408,Tell taxi to pick me up at 4pm.,transport:taxi,transport,train_nlu,transport:taxi,1.0
6007,14540,I am in need of a taxi right now.,transport:taxi,transport,valid,transport:taxi,0.923358154296875
6008,15372,Get me a taxi to take me to the airport on Friday at 5:30am.,transport:taxi,transport,train_ms,transport:taxi,0.9204646587371828
6009,14841,Find an uber driver available for tonight after 10 pm.,transport:taxi,transport,train_nlu,transport:taxi,1.0
6010,15355,Book a taxi for pickup at my current location in one hour's time,transport:taxi,transport,train_ms,transport:taxi,0.8650816440582276
6011,14811,Uber me to the airport,transport:taxi,transport,test,transport:taxi,0.8191308498382568
6012,14855,I need a ride to the airport,transport:taxi,transport,valid,transport:taxi,0.4682321786880493
6013,14749,Send Golden Taxi to pick me up as soon as possible.,transport:taxi,transport,train_nlu,transport:taxi,1.0
6014,15131,Call a taxi to pick me up right now.,transport:taxi,transport,valid,transport:taxi,0.979093599319458
6015,14722,Book me a ride,transport:taxi,transport,valid,transport:taxi,0.5897527217864991
6016,15213,arrange a taxi.,transport:taxi,transport,train_nlu,transport:taxi,1.0
6017,15248,using my apps,transport:taxi,transport,test,social:query,0.2871410429477692
6018,14728,find a taxi to book,transport:taxi,transport,test,transport:taxi,0.9714155673980712
6019,14840,Can you get me a taxi home?,transport:taxi,transport,train_nlu,transport:taxi,1.0
6020,14549,Book Uber from my home,transport:taxi,transport,test,transport:taxi,0.9271332263946536
6021,14690,book an uber to LA cinemas in one hour,transport:taxi,transport,train_ms,transport:taxi,0.7112331867218018
6022,14558,Book a taxi for tomorrow morning,transport:taxi,transport,train_nlu,transport:taxi,1.0
6023,14930,"PDA, I need a taxi/Uber",transport:taxi,transport,train_ms,transport:taxi,0.9929660797119142
6024,14663,Call Yellow Cab,transport:taxi,transport,test,transport:taxi,0.5262492895126343
6025,14442,Olly I need a cab in 30 mins,transport:taxi,transport,test,transport:taxi,0.5873242139816284
6026,14656,Reserve a taxi,transport:taxi,transport,test,transport:taxi,0.9518080711364748
6027,15257,PLEASE BOOK A TAXI IN UBER FOR ME TO GO TO THE AIRPORT TODAY.,transport:taxi,transport,train_nlu,transport:taxi,1.0
6028,15311,book a cab to office for me,transport:taxi,transport,train_ms,transport:taxi,0.7396667957305909
6029,15342,uber please,transport:taxi,transport,test,transport:taxi,0.957331609725952
6030,14916,find transportation to lax,transport:taxi,transport,test,transport:query,0.3959455609321594
6031,15310,Book a taxi to airport for me in the evening,transport:taxi,transport,test,transport:taxi,0.9495133876800536
6032,15371,I need a taxi for [date : tomorrow] at 7pm to the arena.,transport:taxi,transport,train_ms,transport:taxi,0.9046717643737794
6033,15014,Get me a taxi to the airport right now?,transport:taxi,transport,train_ms,transport:taxi,0.954735851287842
6034,15184,Order me n Uber ride please.,transport:taxi,transport,train_nlu,transport:taxi,1.0
6035,14983,Schedule me a taxi for after my Thursday meeting.,transport:taxi,transport,valid,transport:taxi,0.8139103889465333
6036,15217,Request a Taxi from UDRIVE service,transport:taxi,transport,valid,transport:taxi,0.9206487178802492
6037,14944,Book ticket for (location) by train,transport:ticket,transport,train_nlu,transport:ticket,1.0
6038,14528,Book me a plane ticket,transport:ticket,transport,valid,transport:ticket,0.9007667541503908
6039,14612,Look for train tickets to <city> tomorrow,transport:ticket,transport,valid,transport:ticket,0.654032325744629
6040,14961,can you book a train ticket to Berkeley for me,transport:ticket,transport,train_ms,transport:ticket,0.8481631278991699
